iter	Passed	Remaining
4784	29521	32174
4785	29529	32170
4786	29538	32167
4787	29544	32161
4788	29555	32159
4789	29562	32154
4790	29569	32148
4791	29575	32143
4792	29581	32136
4793	29585	32128
4794	29589	32119
4795	29593	32111
4796	29598	32103
4797	29601	32094
4798	29605	32085
4799	29609	32077
4800	29614	32069
4801	29618	32060
4802	29622	32052
4803	29626	32043
4804	29630	32035
4805	29635	32027
4806	29639	32019
4807	29643	32010
4808	29647	32002
4809	29651	31993
4810	29655	31985
4811	29658	31976
4812	29662	31967
4813	29666	31959
4814	29670	31950
4815	29675	31942
4816	29678	31933
4817	29683	31925
4818	29687	31917
4819	29691	31909
4820	29695	31900
4821	29704	31897
4822	29712	31892
4823	29721	31889
4824	29729	31886
4825	29735	31879
4826	29745	31877
4827	29754	31874
4828	29763	31871
4829	29771	31867
4830	29778	31861
4831	29784	31855
4832	29790	31849
4833	29795	31841
4834	29799	31833
4835	29803	31824
4836	29806	31815
4837	29810	31807
4838	29814	31798
4839	29818	31790
4840	29822	31781
4841	29826	31773
4842	29830	31764
4843	29834	31756
4844	29838	31748
4845	29842	31739
4846	29846	31730
4847	29850	31722
4848	29854	31714
4849	29858	31705
4850	29862	31697
4851	29867	31689
4852	29871	31681
4853	29875	31672
4854	29879	31664
4855	29883	31655
4856	29887	31647
4857	29891	31639
4858	29901	31636
4859	29906	31629
4860	29912	31622
4861	29921	31620
4862	29929	31616
4863	29938	31612
4864	29946	31608
4865	29951	31601
4866	29958	31595
4867	29964	31589
4868	29968	31581
4869	29974	31574
4870	29978	31566
4871	29982	31558
4872	29986	31549
4873	29991	31542
4874	29995	31533
4875	29999	31525
4876	30003	31517
4877	30007	31508
4878	30010	31499
4879	30014	31490
4880	30018	31482
4881	30022	31473
4882	30026	31465
4883	30030	31456
4884	30033	31448
4885	30037	31439
4886	30041	31431
4887	30045	31422
4888	30049	31413
4889	30053	31405
4890	30057	31396
4891	30061	31388
4892	30065	31380
4893	30069	31372
4894	30073	31363
4895	30077	31354
4896	30081	31346
4897	30085	31338
4898	30089	31330
4899	30093	31322
4900	30101	31317
4901	30108	31312
4902	30117	31309
4903	30125	31304
4904	30132	31299
4905	30140	31294
4906	30148	31290
4907	30155	31285
4908	30161	31279
4909	30168	31273
4910	30172	31265
4911	30176	31257
4912	30181	31250
4913	30185	31242
4914	30189	31234
4915	30194	31226
4916	30197	31216
4917	30201	31209
4918	30206	31200
4919	30213	31196
4920	30221	31192
4921	30230	31188
4922	30238	31184
4923	30245	31178
4924	30251	31172
4925	30257	31167
4926	30263	31160
4927	30267	31152
4928	30272	31144
4929	30277	31137
4930	30281	31128
4931	30285	31120
4932	30289	31111
4933	30293	31104
4934	30298	31096
4935	30306	31092
4936	30315	31088
4937	30323	31084
4938	30330	31080
4939	30337	31074
4940	30346	31071
4941	30353	31066
4942	30360	31060
4943	30367	31055
4944	30371	31047
4945	30378	31042
4946	30386	31037
4947	30391	31030
4948	30398	31024
4949	30404	31018
4950	30408	31010
4951	30412	31002
4952	30416	30993
4953	30420	30985
4954	30424	30976
4955	30428	30968
4956	30432	30960
4957	30436	30951
4958	30440	30943
4959	30444	30936
4960	30449	30928
4961	30453	30919
4962	30457	30911
4963	30461	30903
4964	30465	30894
4965	30468	30885
4966	30472	30877
4967	30476	30869
4968	30480	30860
4969	30484	30852
4970	30488	30844
4971	30492	30835
4972	30499	30830
4973	30508	30827
4974	30516	30822
4975	30523	30818
4976	30530	30812
4977	30539	30809
4978	30547	30805
4979	30554	30800
4980	30561	30794
4981	30566	30787
4982	30570	30779
4983	30574	30771
4984	30578	30762
4985	30582	30754
4986	30587	30746
4987	30590	30738
4988	30594	30729
4989	30598	30721
4990	30602	30713
4991	30607	30705
4992	30610	30696
4993	30614	30688
4994	30618	30680
4995	30622	30671
4996	30626	30663
4997	30631	30655
4998	30635	30647
4999	30639	30639
5000	30643	30631
5001	30647	30622
5002	30651	30615
5003	30655	30606
5004	30659	30598
5005	30664	30590
5006	30667	30582
5007	30672	30574
5008	30676	30566
5009	30680	30557
5010	30683	30549
5011	30687	30541
5012	30691	30532
5013	30697	30526
5014	30705	30521
5015	30714	30518
5016	30723	30514
5017	30730	30510
5018	30740	30507
5019	30749	30504
5020	30758	30501
5021	30766	30496
5022	30772	30490
5023	30778	30484
5024	30785	30478
5025	30791	30472
5026	30795	30464
5027	30799	30456
5028	30803	30448
5029	30806	30439
5030	30811	30431
5031	30814	30422
5032	30819	30414
5033	30822	30406
5034	30827	30398
5035	30830	30389
5036	30834	30381
5037	30838	30373
5038	30843	30365
5039	30847	30357
5040	30850	30348
5041	30854	30340
5042	30863	30337
5043	30870	30331
5044	30875	30324
5045	30882	30319
5046	30886	30311
5047	30890	30303
5048	30898	30298
5049	30906	30294
5050	30915	30291
5051	30923	30286
5052	30929	30280
5053	30936	30275
5054	30943	30270
5055	30951	30265
5056	30957	30259
5057	30963	30253
5058	30968	30246
5059	30972	30238
5060	30976	30229
5061	30980	30221
5062	30985	30213
5063	30989	30206
5064	30994	30198
5065	30997	30190
5066	31001	30181
5067	31005	30173
5068	31010	30165
5069	31014	30157
5070	31018	30149
5071	31022	30141
5072	31026	30133
5073	31030	30125
5074	31034	30117
5075	31038	30109
5076	31043	30101
5077	31047	30093
5078	31051	30085
5079	31054	30076
5080	31058	30068
5081	31062	30059
5082	31066	30051
5083	31070	30043
5084	31074	30035
5085	31078	30027
5086	31082	30019
5087	31086	30011
5088	31090	30003
5089	31096	29996
5090	31104	29992
5091	31112	29988
5092	31121	29984
5093	31128	29980
5094	31135	29974
5095	31145	29971
5096	31152	29966
5097	31158	29960
5098	31165	29955
5099	31170	29947
5100	31173	29939
5101	31178	29932
5102	31182	29924
5103	31187	29916
5104	31191	29908
5105	31195	29900
5106	31199	29892
5107	31203	29884
5108	31207	29876
5109	31211	29867
5110	31216	29860
5111	31220	29852
5112	31224	29844
5113	31228	29835
5114	31232	29828
5115	31241	29824
5116	31249	29820
5117	31257	29816
5118	31265	29811
5119	31271	29805
5120	31277	29799
5121	31284	29793
5122	31291	29788
5123	31299	29784
5124	31308	29780
5125	31317	29777
5126	31324	29773
5127	31331	29767
5128	31340	29763
5129	31347	29758
5130	31355	29754
5131	31363	29750
5132	31369	29744
5133	31375	29737
5134	31382	29732
5135	31386	29724
5136	31390	29716
5137	31394	29708
5138	31398	29700
5139	31402	29692
5140	31406	29684
5141	31410	29675
5142	31414	29667
5143	31418	29659
5144	31422	29651
5145	31427	29643
5146	31431	29635
5147	31435	29627
5148	31439	29619
5149	31443	29611
5150	31447	29603
5151	31451	29595
5152	31455	29587
5153	31459	29579
5154	31463	29571
5155	31467	29563
5156	31471	29554
5157	31475	29546
5158	31479	29538
5159	31483	29531
5160	31489	29524
5161	31497	29520
5162	31506	29517
5163	31515	29513
5164	31521	29507
5165	31529	29503
5166	31537	29498
5167	31543	29492
5168	31550	29487
5169	31556	29481
5170	31561	29473
5171	31566	29466
5172	31570	29458
5173	31574	29450
5174	31578	29442
5175	31582	29435
5176	31586	29427
5177	31590	29418
5178	31594	29410
5179	31598	29402
5180	31603	29395
5181	31607	29387
5182	31611	29378
5183	31615	29370
5184	31619	29362
5185	31623	29355
5186	31627	29347
5187	31632	29339
5188	31635	29330
5189	31639	29323
5190	31643	29314
5191	31647	29306
5192	31651	29298
5193	31655	29290
5194	31659	29282
5195	31663	29274
5196	31667	29266
5197	31671	29258
5198	31674	29249
5199	31678	29241
5200	31682	29233
5201	31689	29228
5202	31698	29225
5203	31706	29220
5204	31714	29216
5205	31722	29211
5206	31732	29209
5207	31740	29205
5208	31746	29199
5209	31756	29196
5210	31764	29191
5211	31772	29187
5212	31779	29182
5213	31785	29176
5214	31791	29169
5215	31797	29164
5216	31802	29156
5217	31808	29150
5218	31812	29142
5219	31815	29134
5220	31820	29126
5221	31826	29120
5222	31834	29115
5223	31840	29109
5224	31846	29103
5225	31853	29098
5226	31857	29090
5227	31861	29082
5228	31865	29074
5229	31869	29066
5230	31874	29059
5231	31879	29051
5232	31883	29043
5233	31889	29038
5234	31898	29034
5235	31907	29031
5236	31916	29028
5237	31923	29022
5238	31934	29020
5239	31944	29018
5240	31954	29015
5241	31960	29009
5242	31963	29000
5243	31969	28994
5244	31973	28986
5245	31977	28978
5246	31981	28970
5247	31985	28962
5248	31989	28954
5249	31993	28946
5250	31998	28939
5251	32002	28931
5252	32007	28923
5253	32011	28916
5254	32014	28907
5255	32018	28899
5256	32022	28891
5257	32026	28883
5258	32030	28875
5259	32034	28867
5260	32038	28859
5261	32042	28851
5262	32046	28843
5263	32050	28835
5264	32054	28827
5265	32058	28820
5266	32063	28812
5267	32067	28804
5268	32071	28796
5269	32075	28788
5270	32079	28780
5271	32083	28772
5272	32090	28767
5273	32099	28763
5274	32107	28759
5275	32115	28755
5276	32122	28750
5277	32130	28745
5278	32139	28741
5279	32146	28736
5280	32152	28730
5281	32159	28725
5282	32163	28717
5283	32168	28710
5284	32172	28702
5285	32177	28695
5286	32181	28688
5287	32185	28679
5288	32190	28672
5289	32194	28664
5290	32198	28657
5291	32202	28649
5292	32206	28640
5293	32210	28633
5294	32214	28625
5295	32218	28617
5296	32223	28609
5297	32227	28601
5298	32231	28593
5299	32235	28586
5300	32239	28578
5301	32243	28570
5302	32247	28562
5303	32252	28555
5304	32256	28547
5305	32265	28544
5306	32273	28539
5307	32282	28536
5308	32291	28532
5309	32298	28526
5310	32308	28524
5311	32318	28522
5312	32328	28519
5313	32335	28514
5314	32346	28512
5315	32356	28509
5316	32362	28503
5317	32375	28503
5318	32386	28501
5319	32394	28497
5320	32406	28496
5321	32414	28492
5322	32423	28488
5323	32433	28485
5324	32444	28484
5325	32449	28477
5326	32454	28469
5327	32458	28461
5328	32462	28454
5329	32466	28446
5330	32470	28438
5331	32475	28430
5332	32479	28422
5333	32482	28414
5334	32486	28407
5335	32494	28401
5336	32502	28397
5337	32509	28392
5338	32516	28387
5339	32522	28380
5340	32532	28378
5341	32538	28371
5342	32545	28366
5343	32552	28361
5344	32556	28353
5345	32560	28345
5346	32565	28339
5347	32569	28331
5348	32573	28323
5349	32577	28314
5350	32581	28307
5351	32585	28299
5352	32589	28291
5353	32593	28283
5354	32598	28275
5355	32602	28268
5356	32606	28260
5357	32610	28252
5358	32616	28246
5359	32620	28238
5360	32624	28231
5361	32629	28223
5362	32633	28215
5363	32637	28208
5364	32642	28201
5365	32647	28193
5366	32651	28185
5367	32655	28178
5368	32659	28170
5369	32664	28162
5370	32668	28155
5371	32673	28148
5372	32677	28140
5373	32681	28132
5374	32689	28128
5375	32698	28124
5376	32707	28120
5377	32714	28115
5378	32722	28111
5379	32730	28106
5380	32737	28101
5381	32749	28100
5382	32755	28094
5383	32763	28089
5384	32774	28088
5385	32783	28084
5386	32793	28081
5387	32801	28077
5388	32809	28072
5389	32815	28066
5390	32822	28061
5391	32833	28059
5392	32840	28053
5393	32847	28048
5394	32857	28046
5395	32865	28041
5396	32875	28039
5397	32885	28036
5398	32896	28033
5399	32905	28030
5400	32915	28027
5401	32922	28022
5402	32932	28019
5403	32941	28016
5404	32948	28010
5405	32959	28008
5406	32966	28003
5407	32974	27999
5408	32978	27991
5409	32983	27984
5410	32991	27980
5411	32996	27973
5412	33005	27969
5413	33009	27960
5414	33013	27953
5415	33021	27949
5416	33026	27941
5417	33033	27936
5418	33039	27930
5419	33044	27923
5420	33053	27919
5421	33058	27912
5422	33063	27905
5423	33071	27901
5424	33075	27893
5425	33084	27889
5426	33090	27883
5427	33096	27876
5428	33104	27873
5429	33113	27868
5430	33121	27864
5431	33128	27858
5432	33137	27855
5433	33147	27852
5434	33154	27847
5435	33166	27846
5436	33176	27843
5437	33185	27840
5438	33193	27835
5439	33202	27831
5440	33207	27824
5441	33215	27820
5442	33221	27813
5443	33227	27807
5444	33235	27802
5445	33239	27795
5446	33248	27791
5447	33252	27783
5448	33258	27777
5449	33266	27773
5450	33270	27765
5451	33278	27760
5452	33285	27755
5453	33292	27750
5454	33302	27746
5455	33311	27743
5456	33320	27739
5457	33328	27735
5458	33336	27730
5459	33342	27724
5460	33353	27722
5461	33363	27719
5462	33371	27714
5463	33380	27711
5464	33387	27706
5465	33391	27698
5466	33395	27690
5467	33400	27682
5468	33404	27675
5469	33408	27667
5470	33412	27659
5471	33415	27651
5472	33420	27643
5473	33423	27635
5474	33428	27627
5475	33431	27619
5476	33436	27612
5477	33440	27604
5478	33444	27596
5479	33448	27588
5480	33451	27580
5481	33455	27572
5482	33459	27564
5483	33463	27556
5484	33467	27549
5485	33471	27541
5486	33475	27533
5487	33479	27525
5488	33485	27519
5489	33494	27515
5490	33503	27511
5491	33511	27507
5492	33518	27502
5493	33527	27498
5494	33536	27494
5495	33542	27488
5496	33549	27483
5497	33553	27474
5498	33557	27467
5499	33561	27459
5500	33566	27452
5501	33571	27445
5502	33575	27437
5503	33579	27429
5504	33583	27421
5505	33587	27414
5506	33591	27405
5507	33595	27398
5508	33599	27390
5509	33603	27383
5510	33607	27375
5511	33611	27367
5512	33615	27359
5513	33620	27352
5514	33623	27344
5515	33627	27336
5516	33631	27328
5517	33635	27320
5518	33639	27312
5519	33643	27304
5520	33647	27297
5521	33651	27289
5522	33655	27281
5523	33659	27273
5524	33663	27265
5525	33667	27258
5526	33671	27250
5527	33674	27242
5528	33678	27234
5529	33686	27229
5530	33696	27226
5531	33703	27221
5532	33712	27217
5533	33720	27213
5534	33728	27208
5535	33735	27203
5536	33742	27197
5537	33748	27191
5538	33752	27183
5539	33758	27177
5540	33763	27170
5541	33767	27162
5542	33771	27154
5543	33780	27150
5544	33786	27144
5545	33792	27138
5546	33798	27132
5547	33802	27125
5548	33811	27120
5549	33818	27115
5550	33826	27111
5551	33833	27106
5552	33839	27099
5553	33847	27094
5554	33853	27088
5555	33859	27083
5556	33864	27075
5557	33868	27068
5558	33872	27060
5559	33876	27052
5560	33881	27045
5561	33887	27039
5562	33895	27035
5563	33904	27030
5564	33911	27025
5565	33917	27019
5566	33928	27017
5567	33935	27011
5568	33942	27006
5569	33949	27001
5570	33953	26993
5571	33957	26985
5572	33961	26977
5573	33965	26970
5574	33969	26962
5575	33974	26955
5576	33977	26947
5577	33982	26939
5578	33987	26932
5579	33991	26925
5580	33996	26918
5581	34000	26910
5582	34004	26902
5583	34009	26895
5584	34012	26887
5585	34016	26879
5586	34021	26872
5587	34026	26865
5588	34035	26861
5589	34042	26856
5590	34051	26852
5591	34058	26847
5592	34068	26844
5593	34073	26837
5594	34080	26832
5595	34089	26828
5596	34097	26823
5597	34105	26818
5598	34113	26814
5599	34122	26810
5600	34132	26807
5601	34139	26802
5602	34151	26800
5603	34159	26796
5604	34169	26793
5605	34181	26791
5606	34191	26788
5607	34200	26784
5608	34205	26778
5609	34216	26775
5610	34221	26768
5611	34228	26763
5612	34236	26758
5613	34243	26753
5614	34251	26748
5615	34256	26741
5616	34264	26736
5617	34271	26731
5618	34278	26726
5619	34289	26723
5620	34298	26720
5621	34308	26716
5622	34318	26714
5623	34329	26711
5624	34340	26709
5625	34353	26708
5626	34365	26707
5627	34377	26705
5628	34387	26702
5629	34398	26699
5630	34406	26695
5631	34413	26690
5632	34419	26684
5633	34426	26678
5634	34433	26672
5635	34439	26666
5636	34445	26660
5637	34452	26655
5638	34459	26649
5639	34465	26643
5640	34472	26638
5641	34482	26634
5642	34492	26631
5643	34502	26628
5644	34511	26624
5645	34522	26622
5646	34531	26619
5647	34540	26614
5648	34547	26609
5649	34552	26602
5650	34558	26596
5651	34565	26590
5652	34571	26584
5653	34577	26578
5654	34584	26572
5655	34591	26567
5656	34597	26561
5657	34603	26555
5658	34609	26548
5659	34615	26542
5660	34621	26536
5661	34628	26530
5662	34633	26524
5663	34640	26518
5664	34647	26512
5665	34653	26506
5666	34659	26501
5667	34666	26494
5668	34671	26488
5669	34678	26482
5670	34689	26480
5671	34698	26476
5672	34708	26473
5673	34717	26469
5674	34730	26468
5675	34741	26466
5676	34753	26464
5677	34761	26459
5678	34770	26455
5679	34779	26451
5680	34786	26446
5681	34793	26441
5682	34801	26436
5683	34809	26431
5684	34820	26429
5685	34832	26427
5686	34846	26427
5687	34860	26427
5688	34871	26425
5689	34883	26423
5690	34892	26419
5691	34901	26415
5692	34909	26410
5693	34922	26409
5694	34937	26410
5695	34950	26409
5696	34966	26410
5697	34979	26409
5698	34991	26408
5699	35002	26405
5700	35011	26401
5701	35022	26398
5702	35029	26393
5703	35039	26390
5704	35051	26388
5705	35063	26386
5706	35073	26383
5707	35083	26379
5708	35091	26375
5709	35100	26371
5710	35110	26368
5711	35121	26366
5712	35133	26363
5713	35141	26359
5714	35150	26355
5715	35158	26350
5716	35166	26345
5717	35173	26339
5718	35179	26333
5719	35184	26327
5720	35190	26320
5721	35196	26314
5722	35202	26308
5723	35208	26302
5724	35214	26295
5725	35223	26291
5726	35232	26287
5727	35240	26282
5728	35250	26279
5729	35256	26273
5730	35263	26267
5731	35269	26261
5732	35276	26255
5733	35283	26250
5734	35290	26245
5735	35299	26240
5736	35310	26238
5737	35320	26235
5738	35329	26230
5739	35337	26226
5740	35346	26221
5741	35359	26220
5742	35369	26217
5743	35379	26213
5744	35389	26210
5745	35398	26206
5746	35410	26205
5747	35420	26202
5748	35428	26197
5749	35438	26193
5750	35446	26188
5751	35453	26183
5752	35459	26177
5753	35465	26171
5754	35473	26165
5755	35481	26160
5756	35491	26157
5757	35500	26153
5758	35510	26150
5759	35519	26146
5760	35528	26142
5761	35535	26136
5762	35540	26129
5763	35547	26124
5764	35553	26117
5765	35559	26111
5766	35567	26106
5767	35573	26100
5768	35579	26094
5769	35585	26087
5770	35591	26081
5771	35597	26075
5772	35603	26069
5773	35610	26063
5774	35617	26057
5775	35624	26052
5776	35630	26045
5777	35636	26039
5778	35643	26034
5779	35649	26027
5780	35655	26021
5781	35662	26016
5782	35669	26010
5783	35681	26008
5784	35692	26005
5785	35703	26002
5786	35710	25997
5787	35719	25993
5788	35729	25989
5789	35735	25984
5790	35743	25978
5791	35750	25973
5792	35759	25968
5793	35767	25964
5794	35781	25963
5795	35789	25959
5796	35798	25954
5797	35805	25949
5798	35810	25942
5799	35815	25935
5800	35820	25928
5801	35828	25923
5802	35840	25921
5803	35851	25918
5804	35859	25913
5805	35867	25909
5806	35876	25905
5807	35886	25901
5808	35898	25899
5809	35910	25897
5810	35922	25895
5811	35931	25891
5812	35938	25886
5813	35946	25880
5814	35952	25874
5815	35959	25869
5816	35963	25861
5817	35970	25855
5818	35981	25852
5819	35993	25850
5820	36001	25845
5821	36007	25839
5822	36014	25833
5823	36019	25827
5824	36023	25819
5825	36028	25812
5826	36035	25807
5827	36047	25805
5828	36059	25802
5829	36067	25798
5830	36076	25793
5831	36084	25788
5832	36094	25785
5833	36104	25782
5834	36115	25779
5835	36123	25773
5836	36132	25769
5837	36140	25764
5838	36147	25759
5839	36153	25753
5840	36157	25745
5841	36164	25740
5842	36176	25737
5843	36190	25737
5844	36197	25731
5845	36206	25727
5846	36213	25721
5847	36217	25714
5848	36221	25706
5849	36228	25700
5850	36234	25694
5851	36241	25688
5852	36249	25683
5853	36255	25677
5854	36262	25671
5855	36274	25669
5856	36285	25667
5857	36295	25663
5858	36302	25657
5859	36308	25651
5860	36313	25644
5861	36317	25636
5862	36322	25629
5863	36330	25624
5864	36336	25618
5865	36343	25612
5866	36349	25606
5867	36354	25599
5868	36361	25593
5869	36372	25590
5870	36383	25587
5871	36394	25585
5872	36407	25583
5873	36420	25582
5874	36427	25576
5875	36434	25570
5876	36441	25565
5877	36450	25561
5878	36461	25558
5879	36470	25554
5880	36477	25548
5881	36483	25542
5882	36492	25538
5883	36500	25532
5884	36510	25529
5885	36521	25526
5886	36531	25522
5887	36538	25517
5888	36545	25511
5889	36553	25507
5890	36563	25503
5891	36568	25496
5892	36581	25494
5893	36592	25492
5894	36601	25487
5895	36608	25482
5896	36616	25477
5897	36624	25471
5898	36630	25465
5899	36637	25460
5900	36649	25457
5901	36662	25456
5902	36670	25451
5903	36679	25446
5904	36686	25441
5905	36695	25437
5906	36706	25433
5907	36720	25433
5908	36733	25431
5909	36743	25428
5910	36751	25423
5911	36757	25417
5912	36762	25410
5913	36767	25402
5914	36772	25395
5915	36779	25390
5916	36786	25384
5917	36794	25379
5918	36802	25374
5919	36809	25368
5920	36817	25363
5921	36824	25358
5922	36833	25353
5923	36843	25350
5924	36855	25347
5925	36862	25342
5926	36872	25338
5927	36880	25333
5928	36886	25327
5929	36894	25322
5930	36900	25315
5931	36909	25311
5932	36916	25305
5933	36925	25301
5934	36930	25294
5935	36936	25288
5936	36945	25283
5937	36955	25280
5938	36966	25277
5939	36978	25274
5940	36990	25272
5941	37001	25269
5942	37009	25264
5943	37017	25259
5944	37025	25254
5945	37031	25247
5946	37039	25242
5947	37049	25239
5948	37060	25236
5949	37069	25231
5950	37075	25225
5951	37082	25220
5952	37087	25212
5953	37090	25204
5954	37094	25196
5955	37101	25191
5956	37107	25184
5957	37114	25179
5958	37121	25173
5959	37127	25166
5960	37134	25161
5961	37142	25156
5962	37150	25150
5963	37159	25147
5964	37169	25143
5965	37179	25139
5966	37189	25136
5967	37197	25130
5968	37204	25124
5969	37211	25119
5970	37218	25113
5971	37229	25110
5972	37241	25108
5973	37248	25102
5974	37257	25098
5975	37268	25094
5976	37274	25088
5977	37281	25083
5978	37294	25081
5979	37307	25079
5980	37320	25078
5981	37329	25073
5982	37337	25068
5983	37346	25063
5984	37353	25058
5985	37360	25052
5986	37371	25049
5987	37383	25047
5988	37392	25042
5989	37401	25038
5990	37417	25038
5991	37430	25037
5992	37445	25036
5993	37471	25043
5994	37487	25044
5995	37497	25040
5996	37508	25036
5997	37515	25030
5998	37524	25026
5999	37535	25023
6000	37548	25021
6001	37558	25018
6002	37569	25014
6003	37577	25009
6004	37583	25003
6005	37592	24999
6006	37602	24995
6007	37609	24989
6008	37622	24987
6009	37631	24983
6010	37638	24977
6011	37645	24972
6012	37653	24966
6013	37660	24960
6014	37668	24955
6015	37676	24950
6016	37690	24949
6017	37702	24947
6018	37711	24942
6019	37719	24937
6020	37725	24930
6021	37732	24925
6022	37738	24918
6023	37741	24910
6024	37748	24904
6025	37754	24898
6026	37762	24893
6027	37769	24887
6028	37776	24881
6029	37784	24876
6030	37790	24870
6031	37798	24864
6032	37806	24859
6033	37814	24854
6034	37824	24850
6035	37836	24848
6036	37848	24845
6037	37855	24839
6038	37863	24834
6039	37872	24830
6040	37879	24824
6041	37886	24818
6042	37895	24814
6043	37902	24808
6044	37911	24803
6045	37918	24798
6046	37926	24793
6047	37935	24788
6048	37946	24785
6049	37958	24783
6050	37970	24780
6051	37983	24778
6052	37992	24774
6053	38000	24768
6054	38008	24763
6055	38014	24757
6056	38023	24752
6057	38034	24749
6058	38045	24746
6059	38055	24742
6060	38063	24737
6061	38073	24733
6062	38079	24726
6063	38084	24720
6064	38093	24715
6065	38103	24711
6066	38116	24709
6067	38126	24705
6068	38134	24700
6069	38142	24695
6070	38150	24689
6071	38160	24685
6072	38171	24682
6073	38181	24679
6074	38188	24673
6075	38196	24668
6076	38203	24662
6077	38212	24657
6078	38227	24656
6079	38237	24653
6080	38246	24648
6081	38255	24644
6082	38263	24639
6083	38271	24633
6084	38281	24629
6085	38294	24627
6086	38307	24625
6087	38314	24619
6088	38320	24613
6089	38327	24607
6090	38336	24602
6091	38340	24595
6092	38347	24589
6093	38356	24584
6094	38368	24582
6095	38377	24577
6096	38386	24572
6097	38392	24566
6098	38397	24559
6099	38402	24552
6100	38406	24544
6101	38412	24538
6102	38419	24532
6103	38426	24526
6104	38434	24521
6105	38438	24513
6106	38445	24507
6107	38457	24504
6108	38468	24501
6109	38476	24496
6110	38486	24492
6111	38493	24486
6112	38499	24480
6113	38506	24474
6114	38513	24468
6115	38522	24463
6116	38531	24459
6117	38541	24455
6118	38551	24451
6119	38558	24445
6120	38566	24440
6121	38574	24435
6122	38578	24427
6123	38582	24419
6124	38589	24414
6125	38596	24408
6126	38603	24402
6127	38612	24397
6128	38617	24390
6129	38624	24384
6130	38635	24381
6131	38647	24378
6132	38655	24373
6133	38662	24367
6134	38670	24362
6135	38674	24354
6136	38678	24346
6137	38684	24340
6138	38691	24334
6139	38697	24327
6140	38705	24322
6141	38711	24316
6142	38717	24309
6143	38724	24303
6144	38735	24300
6145	38748	24297
6146	38758	24293
6147	38765	24288
6148	38772	24282
6149	38779	24276
6150	38789	24272
6151	38800	24269
6152	38808	24264
6153	38817	24259
6154	38824	24253
6155	38830	24247
6156	38837	24241
6157	38842	24233
6158	38848	24227
6159	38861	24225
6160	38874	24223
6161	38883	24218
6162	38891	24213
6163	38899	24208
6164	38911	24205
6165	38923	24202
6166	38935	24199
6167	38944	24195
6168	38952	24189
6169	38959	24184
6170	38967	24178
6171	38971	24171
6172	38979	24165
6173	38985	24159
6174	38993	24153
6175	38999	24147
6176	39005	24141
6177	39013	24135
6178	39019	24129
6179	39027	24123
6180	39032	24116
6181	39041	24111
6182	39049	24106
6183	39057	24101
6184	39071	24099
6185	39084	24097
6186	39093	24093
6187	39101	24088
6188	39109	24082
6189	39117	24077
6190	39128	24073
6191	39138	24069
6192	39149	24065
6193	39157	24060
6194	39165	24055
6195	39175	24051
6196	39180	24044
6197	39187	24038
6198	39194	24032
6199	39203	24027
6200	39211	24022
6201	39218	24017
6202	39228	24012
6203	39240	24009
6204	39249	24004
6205	39257	23999
6206	39265	23994
6207	39273	23989
6208	39281	23984
6209	39288	23977
6210	39295	23972
6211	39305	23968
6212	39316	23964
6213	39331	23963
6214	39340	23958
6215	39347	23952
6216	39355	23947
6217	39362	23941
6218	39373	23937
6219	39384	23934
6220	39393	23929
6221	39401	23924
6222	39409	23919
6223	39416	23913
6224	39424	23908
6225	39438	23906
6226	39446	23901
6227	39454	23895
6228	39461	23889
6229	39472	23886
6230	39486	23884
6231	39499	23882
6232	39512	23879
6233	39522	23875
6234	39530	23870
6235	39536	23863
6236	39543	23857
6237	39551	23852
6238	39563	23849
6239	39572	23845
6240	39587	23843
6241	39596	23838
6242	39604	23833
6243	39611	23827
6244	39618	23821
6245	39626	23816
6246	39631	23809
6247	39634	23801
6248	39641	23795
6249	39647	23788
6250	39654	23782
6251	39660	23776
6252	39667	23769
6253	39675	23764
6254	39686	23761
6255	39699	23758
6256	39711	23755
6257	39723	23752
6258	39732	23747
6259	39739	23742
6260	39744	23735
6261	39752	23729
6262	39760	23724
6263	39772	23721
6264	39782	23717
6265	39791	23712
6266	39798	23706
6267	39805	23700
6268	39817	23697
6269	39830	23694
6270	39838	23689
6271	39846	23684
6272	39852	23677
6273	39857	23670
6274	39861	23662
6275	39868	23656
6276	39876	23651
6277	39885	23646
6278	39891	23640
6279	39895	23632
6280	39904	23627
6281	39915	23624
6282	39928	23621
6283	39943	23620
6284	39951	23614
6285	39959	23609
6286	39967	23604
6287	39974	23598
6288	39980	23591
6289	39988	23586
6290	39996	23580
6291	40007	23577
6292	40017	23573
6293	40029	23569
6294	40041	23567
6295	40051	23562
6296	40058	23556
6297	40067	23551
6298	40075	23546
6299	40082	23540
6300	40087	23533
6301	40095	23527
6302	40102	23521
6303	40111	23516
6304	40118	23511
6305	40128	23507
6306	40140	23503
6307	40148	23498
6308	40156	23493
6309	40164	23487
6310	40172	23482
6311	40182	23477
6312	40189	23471
6313	40196	23465
6314	40203	23459
6315	40210	23454
6316	40217	23447
6317	40223	23441
6318	40236	23439
6319	40251	23437
6320	40259	23432
6321	40267	23426
6322	40277	23422
6323	40283	23416
6324	40290	23410
6325	40301	23406
6326	40311	23402
6327	40323	23398
6328	40330	23392
6329	40337	23386
6330	40344	23380
6331	40353	23376
6332	40363	23371
6333	40369	23365
6334	40377	23359
6335	40385	23354
6336	40391	23347
6337	40400	23342
