iter	F1	Logloss
7226	0.6805494019	0.2672680209
7227	0.679964539	0.2672631463
7228	0.679964539	0.2672527771
7229	0.6808510638	0.2672492925
7230	0.6808510638	0.2672491062
7231	0.6802660754	0.2672454569
7232	0.6802660754	0.2672322547
7233	0.6802660754	0.267214102
7234	0.6808510638	0.2671981584
7235	0.6814355339	0.2671844523
7236	0.6814355339	0.2671784099
7237	0.6814355339	0.2671706634
7238	0.6814355339	0.267161247
7239	0.6814355339	0.2671502081
7240	0.6814355339	0.2671386651
7241	0.6814355339	0.2671366048
7242	0.6811529933	0.2671245918
7243	0.6811529933	0.2671163303
7244	0.6811529933	0.2671096808
7245	0.6811529933	0.2671022229
7246	0.6811529933	0.267100352
7247	0.6814551908	0.2670849962
7248	0.6820399113	0.2670728534
7249	0.6814551908	0.267069529
7250	0.6814551908	0.2670586148
7251	0.6814551908	0.2670501896
7252	0.6814551908	0.2670396753
7253	0.6814551908	0.267029767
7254	0.6811529933	0.2670258544
7255	0.6811529933	0.2670165539
7256	0.6811529933	0.2670159048
7257	0.6811529933	0.2670045119
7258	0.6811529933	0.2669970475
7259	0.6811529933	0.2669831081
7260	0.6811529933	0.266972938
7261	0.6811529933	0.2669646912
7262	0.6811529933	0.266958906
7263	0.6817375887	0.2669498014
7264	0.6814551908	0.2669400868
7265	0.6820399113	0.2669311446
7266	0.6817375887	0.2669222818
7267	0.6820399113	0.2669080462
7268	0.6820399113	0.266898961
7269	0.6820399113	0.2668961072
7270	0.6820399113	0.2668883889
7271	0.6820399113	0.2668790874
7272	0.6820399113	0.2668720182
7273	0.6820399113	0.2668674242
7274	0.6820399113	0.2668579702
7275	0.6820399113	0.2668468421
7276	0.6820399113	0.2668360828
7277	0.6820399113	0.2668340353
7278	0.6820399113	0.2668284995
7279	0.6820399113	0.2668168846
7280	0.6820399113	0.2668074038
7281	0.6820399113	0.2667950917
7282	0.6817375887	0.266782573
7283	0.6817375887	0.266777072
7284	0.6820399113	0.2667633332
7285	0.6820399113	0.2667531631
7286	0.6817375887	0.266740156
7287	0.6823216659	0.2667270613
7288	0.6823216659	0.2667226903
7289	0.6826241135	0.2667119893
7290	0.6826241135	0.2667012393
7291	0.6826241135	0.2666905311
7292	0.6826241135	0.2666792598
7293	0.6826241135	0.2666735816
7294	0.6826241135	0.2666616074
7295	0.6829268293	0.2666493804
7296	0.6829268293	0.2666473445
7297	0.6829268293	0.2666385595
7298	0.683207798	0.2666300507
7299	0.6835106383	0.2666101123
7300	0.6835106383	0.266601017
7301	0.6835106383	0.2665902936
7302	0.6835106383	0.2665797598
7303	0.6835106383	0.266575411
7304	0.683207798	0.2665686727
7305	0.683207798	0.2665581852
7306	0.683207798	0.2665477386
7307	0.683207798	0.266541732
7308	0.683207798	0.2665379461
7309	0.683207798	0.266521335
7310	0.683207798	0.2665173338
7311	0.6835106383	0.2665111721
7312	0.6835106383	0.2665013029
7313	0.6835106383	0.2664985315
7314	0.6835106383	0.2664905269
7315	0.6835106383	0.2664797506
7316	0.6835106383	0.2664759446
7317	0.6835106383	0.266471494
7318	0.6835106383	0.2664616414
7319	0.6835106383	0.2664549465
7320	0.6835106383	0.2664391597
7321	0.6835106383	0.2664293675
7322	0.6835106383	0.2664207983
7323	0.6835106383	0.2664175197
7324	0.6835106383	0.2664095883
7325	0.6829268293	0.2664006161
7326	0.6835106383	0.2663874669
7327	0.6829268293	0.2663723458
7328	0.6838137472	0.2663573878
7329	0.6838137472	0.2663539199
7330	0.6838137472	0.2663484849
7331	0.6838137472	0.2663398659
7332	0.6838137472	0.2663320487
7333	0.6838137472	0.2663260612
7334	0.6838137472	0.2663183258
7335	0.6838137472	0.2663140924
7336	0.6838137472	0.2663110163
7337	0.6838137472	0.2663104252
7338	0.6843971631	0.2662967789
7339	0.6843971631	0.266289306
7340	0.6843971631	0.2662846353
7341	0.6843971631	0.266283053
7342	0.6838137472	0.2662763421
7343	0.6838137472	0.2662680842
7344	0.6838137472	0.2662626045
7345	0.6843971631	0.266257475
7346	0.6843971631	0.2662489569
7347	0.6838137472	0.2662411938
7348	0.6835106383	0.2662325362
7349	0.68409393	0.2662300415
7350	0.6838137472	0.2662221208
7351	0.6843971631	0.2662084869
7352	0.6843971631	0.2662023743
7353	0.6843971631	0.2661979858
7354	0.6838137472	0.2661744552
7355	0.6843971631	0.2661638055
7356	0.6843971631	0.2661539132
7357	0.6843971631	0.266150951
7358	0.6843971631	0.2661378838
7359	0.6838137472	0.2661340156
7360	0.6838137472	0.2661314467
7361	0.6843971631	0.26612035
7362	0.6843971631	0.2661107219
7363	0.6843971631	0.2661008074
7364	0.6843971631	0.266096386
7365	0.6843971631	0.2660904662
7366	0.6843971631	0.2660774909
7367	0.6843971631	0.2660725173
7368	0.6843971631	0.2660714541
7369	0.6843971631	0.2660625537
7370	0.6843971631	0.2660500435
7371	0.6843971631	0.266041457
7372	0.6843971631	0.2660342662
7373	0.6843971631	0.266025513
7374	0.6843971631	0.2660125188
7375	0.6843971631	0.2659993469
7376	0.6843971631	0.26598905
7377	0.6843971631	0.2659813258
7378	0.6847006652	0.2659802756
7379	0.6843971631	0.2659569103
7380	0.6838137472	0.2659528732
7381	0.6838137472	0.2659484353
7382	0.6838137472	0.2659380954
7383	0.6843971631	0.2659254134
7384	0.6843971631	0.2659161989
7385	0.6843971631	0.2659055466
7386	0.6838137472	0.2658849216
7387	0.6838137472	0.2658765937
7388	0.6838137472	0.2658627303
7389	0.6838137472	0.2658472059
7390	0.6838137472	0.265841688
7391	0.6838137472	0.2658292425
7392	0.6838137472	0.265816263
7393	0.6838137472	0.265806042
7394	0.6838137472	0.2657957396
7395	0.6838137472	0.2657909713
7396	0.6838137472	0.2657857471
7397	0.6841171251	0.2657681922
7398	0.6841171251	0.2657569657
7399	0.6841171251	0.2657470896
7400	0.6841171251	0.2657412113
7401	0.6841171251	0.2657289866
7402	0.6841171251	0.2657229737
7403	0.6844207723	0.2657181589
7404	0.6847246892	0.2657134769
7405	0.6847246892	0.2656970364
7406	0.6847246892	0.2656926196
7407	0.6847246892	0.2656862527
7408	0.6844207723	0.2656769458
7409	0.6844207723	0.2656597034
7410	0.6844207723	0.2656365319
7411	0.6844207723	0.2656255378
7412	0.6844207723	0.26561472
7413	0.6844207723	0.2656066178
7414	0.6844207723	0.2655969455
7415	0.6850044366	0.265577054
7416	0.6850044366	0.2655736472
7417	0.6850044366	0.2655630825
7418	0.6850044366	0.2655504199
7419	0.6850044366	0.265535668
7420	0.6850044366	0.2655257947
7421	0.6850044366	0.2655222423
7422	0.6850044366	0.2655159214
7423	0.6850044366	0.2655060677
7424	0.6850044366	0.2654981547
7425	0.6850044366	0.2654914228
7426	0.6850044366	0.265483076
7427	0.6850044366	0.2654789724
7428	0.6850044366	0.265472624
7429	0.6853084776	0.2654631895
7430	0.6853084776	0.2654530624
7431	0.6853084776	0.2654428268
7432	0.6853084776	0.2654382638
7433	0.6853084776	0.2654293499
7434	0.6853084776	0.2654218929
7435	0.6853084776	0.2654180213
7436	0.6853084776	0.2654079922
7437	0.6853084776	0.2654045483
7438	0.6853084776	0.2653907546
7439	0.6853084776	0.2653790258
7440	0.6853084776	0.2653663209
7441	0.6853084776	0.2653542499
7442	0.6853084776	0.2653369936
7443	0.6853084776	0.2653310149
7444	0.6853084776	0.2653260382
7445	0.6853084776	0.265323801
7446	0.6853084776	0.2653125907
7447	0.6853084776	0.2653042105
7448	0.6853084776	0.2652931657
7449	0.6853084776	0.2652839086
7450	0.6853084776	0.2652814838
7451	0.6853084776	0.2652733364
7452	0.6853084776	0.2652678802
7453	0.6853084776	0.2652541492
7454	0.6853084776	0.2652432214
7455	0.6853084776	0.2652376752
7456	0.6853084776	0.265224173
7457	0.6853084776	0.2652152513
7458	0.6853084776	0.2652070545
7459	0.685891748	0.265196687
7460	0.685891748	0.2651914807
7461	0.685891748	0.265180165
7462	0.685891748	0.2651681951
7463	0.685891748	0.2651521302
7464	0.685891748	0.2651446196
7465	0.685891748	0.2651335425
7466	0.685891748	0.2651287594
7467	0.685891748	0.2651269157
7468	0.685891748	0.265123548
7469	0.685891748	0.2651160112
7470	0.685891748	0.2651127888
7471	0.6853084776	0.2650980592
7472	0.685891748	0.2650939509
7473	0.685891748	0.2650897476
7474	0.685891748	0.2650775859
7475	0.685891748	0.2650655193
7476	0.685891748	0.265050899
7477	0.685891748	0.2650419236
7478	0.6864745011	0.2650327619
7479	0.6864745011	0.2650213027
7480	0.685891748	0.265014412
7481	0.685891748	0.2650027526
7482	0.6853084776	0.2649903846
7483	0.6853084776	0.2649813033
7484	0.6853084776	0.2649731916
7485	0.685891748	0.2649647508
7486	0.685891748	0.2649594048
7487	0.685891748	0.2649444783
7488	0.685891748	0.2649355629
7489	0.685891748	0.2649276289
7490	0.685891748	0.2649123169
7491	0.685891748	0.2649063686
7492	0.685891748	0.264904525
7493	0.685891748	0.264903317
7494	0.685891748	0.2648954793
7495	0.685891748	0.2648844951
7496	0.685891748	0.2648723207
7497	0.685891748	0.2648690666
7498	0.685891748	0.2648536247
7499	0.6864745011	0.2648494077
7500	0.6864745011	0.2648335384
7501	0.6870567376	0.2648275944
7502	0.6870567376	0.2648273538
7503	0.6864745011	0.2648044367
7504	0.6870567376	0.264791901
7505	0.6864745011	0.2647787243
7506	0.6864745011	0.264758905
7507	0.6864745011	0.2647514166
7508	0.6864745011	0.2647404792
7509	0.6864745011	0.2647290112
7510	0.6864745011	0.2647174032
7511	0.685891748	0.2647060956
7512	0.6864745011	0.2647035393
7513	0.6864745011	0.2646933348
7514	0.6870567376	0.2646889914
7515	0.6870567376	0.264671952
7516	0.6870567376	0.2646611921
7517	0.6870567376	0.2646605736
7518	0.6876384581	0.2646504523
7519	0.6876384581	0.2646428973
7520	0.6876384581	0.2646349428
7521	0.6876384581	0.264629688
7522	0.6876384581	0.26461921
7523	0.6876384581	0.2646126313
7524	0.6876384581	0.2646070297
7525	0.6876384581	0.2645895642
7526	0.6876384581	0.2645819424
7527	0.6876384581	0.2645717141
7528	0.6876384581	0.2645674789
7529	0.6876384581	0.2645555019
7530	0.6876384581	0.264540014
7531	0.6876384581	0.2645302247
7532	0.6876384581	0.2645210176
7533	0.6876384581	0.2645131529
7534	0.6876384581	0.2644964852
7535	0.6879432624	0.264488087
7536	0.6879432624	0.2644761409
7537	0.6879432624	0.2644644772
7538	0.6879432624	0.264458709
7539	0.6879432624	0.2644501045
7540	0.6879432624	0.2644418935
7541	0.6879432624	0.2644296002
7542	0.6879432624	0.2644167241
7543	0.6879432624	0.2644105313
7544	0.6879432624	0.2643908685
7545	0.6879432624	0.2643786254
7546	0.6879432624	0.2643779027
7547	0.6879432624	0.2643650577
7548	0.6879432624	0.2643613541
7549	0.6879432624	0.2643493815
7550	0.6876384581	0.2643371536
7551	0.6876384581	0.2643266984
7552	0.6876384581	0.2643166356
7553	0.6876384581	0.2643044695
7554	0.6870567376	0.2642926595
7555	0.6870567376	0.2642911061
7556	0.6882196634	0.2642842245
7557	0.6885245902	0.2642741076
7558	0.6885245902	0.2642642107
7559	0.6876384581	0.2642595214
7560	0.6876384581	0.2642539681
7561	0.6879432624	0.2642449613
7562	0.6879432624	0.2642341493
7563	0.6879432624	0.2642279983
7564	0.6879432624	0.2642227963
7565	0.6879432624	0.2642142558
7566	0.6879432624	0.2642046777
7567	0.6879432624	0.264197098
7568	0.6879432624	0.2641867368
7569	0.6879432624	0.2641820576
7570	0.6879432624	0.2641771394
7571	0.6873614191	0.264164042
7572	0.6873614191	0.2641558757
7573	0.6873614191	0.2641495945
7574	0.6873614191	0.2641442666
7575	0.6873614191	0.2641342737
7576	0.6879432624	0.2641186053
7577	0.6873614191	0.2641128351
7578	0.6873614191	0.2641087977
7579	0.6873614191	0.2640978978
7580	0.6873614191	0.2640959962
7581	0.6873614191	0.2640936345
7582	0.6873614191	0.2640778571
7583	0.6873614191	0.2640750223
7584	0.6873614191	0.2640728113
7585	0.6873614191	0.2640611286
7586	0.6873614191	0.2640549609
7587	0.6873614191	0.2640463706
7588	0.6873614191	0.2640445573
7589	0.6873614191	0.26403626
7590	0.6879432624	0.2640227195
7591	0.6879432624	0.2640121839
7592	0.6879432624	0.2640046055
7593	0.6879432624	0.2640042853
7594	0.6879432624	0.2639963176
7595	0.6879432624	0.2639824321
7596	0.6885245902	0.2639673998
7597	0.6885245902	0.263955854
7598	0.6885245902	0.263952152
7599	0.6885245902	0.2639412396
7600	0.6885245902	0.2639277665
7601	0.6885245902	0.2639170385
7602	0.6879432624	0.2639079561
7603	0.6885245902	0.2638951387
7604	0.6885245902	0.2638896077
7605	0.6885245902	0.2638853518
7606	0.6885245902	0.2638627744
7607	0.6885245902	0.2638521875
7608	0.6885245902	0.263844246
7609	0.6885245902	0.2638344945
7610	0.6885245902	0.2638247897
7611	0.6885245902	0.2638208811
7612	0.6885245902	0.2638147578
7613	0.6885245902	0.2638102751
7614	0.6885245902	0.2638096472
7615	0.6885245902	0.263800071
7616	0.6885245902	0.2637776347
7617	0.6885245902	0.263770963
7618	0.6885245902	0.2637691071
7619	0.6885245902	0.2637468037
7620	0.6885245902	0.2637404534
7621	0.6885245902	0.2637290206
7622	0.6885245902	0.263723427
7623	0.6885245902	0.2637105685
7624	0.6885245902	0.2637017828
7625	0.6885245902	0.263698267
7626	0.6885245902	0.2636889167
7627	0.6885245902	0.2636764417
7628	0.6885245902	0.2636745056
7629	0.6885245902	0.2636615684
7630	0.6885245902	0.2636539565
7631	0.6885245902	0.263650817
7632	0.6885245902	0.2636426484
7633	0.689105403	0.2636289057
7634	0.689105403	0.2636248772
7635	0.689105403	0.2636212853
7636	0.689105403	0.2636206487
7637	0.689105403	0.2636100153
7638	0.689105403	0.2636050368
7639	0.689105403	0.2635960026
7640	0.689105403	0.2635875875
7641	0.689105403	0.2635814537
7642	0.689105403	0.2635691181
7643	0.689105403	0.2635631205
7644	0.689105403	0.2635497222
7645	0.689105403	0.2635360562
7646	0.689105403	0.2635336624
7647	0.689105403	0.263520646
7648	0.689105403	0.2635172439
7649	0.689105403	0.2634996527
7650	0.689105403	0.2634879804
7651	0.689105403	0.2634826471
7652	0.689105403	0.2634701729
7653	0.689105403	0.2634669185
7654	0.689105403	0.2634526736
7655	0.689105403	0.2634418576
7656	0.689105403	0.2634367003
7657	0.689105403	0.2634338496
7658	0.689105403	0.2634243934
7659	0.689105403	0.2634171815
7660	0.689105403	0.2634129759
7661	0.689105403	0.2634043381
7662	0.689105403	0.2634022201
7663	0.689105403	0.263390016
7664	0.689105403	0.2633840848
7665	0.689105403	0.2633764727
7666	0.689105403	0.2633682786
7667	0.689105403	0.2633612654
7668	0.689105403	0.2633496092
7669	0.689105403	0.2633435971
7670	0.689105403	0.2633368294
7671	0.689105403	0.2633219147
7672	0.689105403	0.2633102694
7673	0.689105403	0.2633004843
7674	0.689105403	0.2632805263
7675	0.689105403	0.2632732293
7676	0.689105403	0.2632656429
7677	0.689105403	0.2632560706
7678	0.689105403	0.2632448285
7679	0.689105403	0.2632414203
7680	0.689105403	0.2632330614
7681	0.689105403	0.263217864
7682	0.689105403	0.2632027511
7683	0.689105403	0.2631932869
7684	0.689105403	0.2631895551
7685	0.689105403	0.2631813805
7686	0.689105403	0.2631753368
7687	0.689105403	0.2631596303
7688	0.689105403	0.2631518944
7689	0.689105403	0.2631483083
7690	0.689105403	0.2631381122
7691	0.689105403	0.2631260674
7692	0.689105403	0.2631227066
7693	0.689105403	0.263114849
7694	0.689105403	0.2631030704
7695	0.689105403	0.2630876313
7696	0.689105403	0.2630729817
7697	0.689105403	0.2630615374
7698	0.6896857016	0.2630421803
7699	0.6896857016	0.2630348236
7700	0.6896857016	0.263034391
7701	0.6896857016	0.263017365
7702	0.6896857016	0.2630080162
7703	0.690844759	0.262994777
7704	0.6902654867	0.2629849743
7705	0.6896857016	0.2629798002
7706	0.6896857016	0.2629720868
7707	0.6902654867	0.2629647887
7708	0.6902654867	0.262958261
7709	0.6902654867	0.2629545981
7710	0.6902654867	0.2629458768
7711	0.6902654867	0.2629316999
7712	0.6902654867	0.2629123632
7713	0.6896857016	0.2629051076
7714	0.6896857016	0.2628988231
7715	0.6896857016	0.2628916934
7716	0.6896857016	0.2628866126
7717	0.6896857016	0.2628808136
7718	0.6896857016	0.2628699461
7719	0.6896857016	0.2628640014
7720	0.6902654867	0.2628515986
7721	0.690844759	0.2628297136
7722	0.690844759	0.2628201804
7723	0.690844759	0.2628035788
7724	0.690844759	0.2627948444
7725	0.690844759	0.2627869161
7726	0.690844759	0.2627863597
7727	0.690844759	0.262777222
7728	0.690844759	0.2627646268
7729	0.690844759	0.2627526037
7730	0.690844759	0.2627509303
7731	0.690844759	0.2627411001
7732	0.690844759	0.2627355415
7733	0.690844759	0.2627267929
7734	0.690844759	0.2627202206
7735	0.690844759	0.262716326
7736	0.690844759	0.2627067744
7737	0.690844759	0.2626991517
7738	0.6917293233	0.2626863101
7739	0.6917293233	0.2626826166
7740	0.6917293233	0.2626735005
7741	0.6917293233	0.262670243
7742	0.6917293233	0.2626682804
7743	0.6917293233	0.2626601877
7744	0.6911504425	0.2626460418
7745	0.6911504425	0.2626392354
7746	0.6905710491	0.2626295398
7747	0.6911504425	0.2626158522
7748	0.6911504425	0.2626063148
7749	0.6917293233	0.2626034709
7750	0.6917293233	0.2625961585
7751	0.6911504425	0.2625788912
7752	0.6911504425	0.2625649628
7753	0.6911504425	0.2625503121
7754	0.6911504425	0.2625399656
7755	0.6911504425	0.2625357746
7756	0.6911504425	0.2625322498
7757	0.6911504425	0.2625210866
7758	0.6911504425	0.2625098672
7759	0.6917293233	0.2625041335
7760	0.6920353982	0.2624941924
7761	0.6920353982	0.2624908909
7762	0.6917293233	0.2624857948
7763	0.6917293233	0.2624739492
7764	0.6911504425	0.2624602682
7765	0.6911504425	0.262455993
7766	0.6911504425	0.2624468915
7767	0.6911504425	0.262442669
7768	0.6917293233	0.262431259
7769	0.6923076923	0.2624138144
7770	0.6923076923	0.2623987919
7771	0.6923076923	0.2623978568
7772	0.6923076923	0.2623921157
7773	0.6923076923	0.2623821277
7774	0.6923076923	0.262381014
7775	0.6923076923	0.2623769218
7776	0.6923076923	0.2623744968
7777	0.6923076923	0.2623638645
7778	0.6923076923	0.2623525904
7779	0.6923076923	0.2623505163
7780	0.6923076923	0.2623380628
7781	0.6923076923	0.2623278874
7782	0.6923076923	0.26232142
7783	0.6931918656	0.2623115479
7784	0.6931918656	0.2623028537
7785	0.6931918656	0.2623022573
7786	0.6931918656	0.2622878258
7787	0.6931918656	0.2622795219
7788	0.6931918656	0.2622712098
7789	0.6928855502	0.2622576849
7790	0.6928855502	0.2622528377
7791	0.6928855502	0.2622508616
7792	0.6928855502	0.2622409906
7793	0.6928855502	0.2622316326
7794	0.6928855502	0.2622212043
7795	0.6928855502	0.2622113839
7796	0.6928855502	0.2622085922
7797	0.6928855502	0.2621983644
7798	0.6940397351	0.2621858861
7799	0.6940397351	0.2621774712
7800	0.6940397351	0.2621724581
7801	0.6940397351	0.2621639462
7802	0.6940397351	0.2621544036
7803	0.6940397351	0.2621495927
7804	0.6940397351	0.2621341813
7805	0.6940397351	0.262127808
7806	0.6943462898	0.262117699
7807	0.6943462898	0.2621108632
7808	0.6943462898	0.2621061489
7809	0.6937693327	0.2620966682
7810	0.6937693327	0.2620839394
7811	0.6937693327	0.262074945
7812	0.6943462898	0.2620533313
7813	0.6937693327	0.2620493183
7814	0.6931918656	0.2620377812
7815	0.6931918656	0.262034852
7816	0.6931918656	0.2620240146
7817	0.6928855502	0.2620189948
7818	0.6928855502	0.2620116456
7819	0.6934628975	0.2619968741
7820	0.6934628975	0.2619924829
7821	0.6934628975	0.2619848353
7822	0.6934628975	0.2619771946
7823	0.6934628975	0.2619638368
7824	0.6934628975	0.2619588131
7825	0.6934628975	0.2619469042
7826	0.6928855502	0.2619272041
7827	0.6928855502	0.2619159212
7828	0.6928855502	0.2619126848
7829	0.6928855502	0.2619105789
7830	0.6928855502	0.261907919
7831	0.6928855502	0.2619016452
7832	0.6934628975	0.2618963109
7833	0.6937693327	0.2618868894
7834	0.6937693327	0.2618863434
7835	0.6937693327	0.2618744192
7836	0.6937693327	0.2618631974
7837	0.6937693327	0.2618613908
7838	0.6937693327	0.261846364
7839	0.6937693327	0.2618341395
7840	0.6937693327	0.2618243458
7841	0.6937693327	0.2618125059
7842	0.6937693327	0.2618062041
7843	0.6937693327	0.2618006886
7844	0.6937693327	0.2617961413
7845	0.6934628975	0.2617845673
7846	0.6934628975	0.2617751137
7847	0.6934628975	0.2617635016
7848	0.6934628975	0.2617603003
7849	0.6934628975	0.2617504527
7850	0.6934628975	0.2617452809
7851	0.6934628975	0.2617392701
7852	0.6934628975	0.2617352877
7853	0.6934628975	0.2617334901
7854	0.6934628975	0.2617209617
7855	0.6934628975	0.2617166916
7856	0.6934628975	0.261701169
7857	0.6934628975	0.2616841145
7858	0.6934628975	0.2616732782
7859	0.6934628975	0.2616641012
7860	0.6934628975	0.2616589548
7861	0.6934628975	0.2616563586
7862	0.6934628975	0.2616492873
7863	0.6934628975	0.2616429419
7864	0.6934628975	0.2616404034
7865	0.6934628975	0.2616270729
7866	0.6934628975	0.2616056996
7867	0.6937693327	0.2616003331
7868	0.6943462898	0.2615971068
7869	0.6943462898	0.2615873617
7870	0.6940397351	0.2615811613
7871	0.6940397351	0.2615725869
7872	0.6940397351	0.2615650899
7873	0.6940397351	0.2615438465
7874	0.6934628975	0.2615304718
7875	0.6934628975	0.2615245916
7876	0.6934628975	0.2615209212
7877	0.6940397351	0.261510913
7878	0.6940397351	0.2615024737
7879	0.6940397351	0.2614906486
7880	0.6940397351	0.2614790987
7881	0.6940397351	0.2614687469
7882	0.6943462898	0.2614612536
7883	0.6943462898	0.2614531365
7884	0.6949227373	0.2614434607
7885	0.6954986761	0.2614304778
7886	0.6958057395	0.2614191428
7887	0.6958057395	0.2614154911
7888	0.6958057395	0.2614046527
7889	0.6958057395	0.261394166
7890	0.6958057395	0.261379798
7891	0.6958057395	0.2613685333
7892	0.6958057395	0.2613635497
7893	0.6958057395	0.2613610381
7894	0.6958057395	0.2613532565
7895	0.6963812886	0.2613416138
7896	0.6958057395	0.2613360344
7897	0.6958057395	0.2613253376
7898	0.6963812886	0.2613209191
7899	0.6963812886	0.2612998181
7900	0.6963812886	0.2612950056
7901	0.6963812886	0.2612828246
7902	0.6963812886	0.261275131
7903	0.6960741067	0.2612673608
7904	0.6960741067	0.2612522179
7905	0.6960741067	0.2612312542
7906	0.6960741067	0.261221033
7907	0.6963812886	0.2612173867
7908	0.6960741067	0.2612070905
7909	0.6960741067	0.2612029241
7910	0.6960741067	0.2611917658
7911	0.69664903	0.2611841753
7912	0.69664903	0.2611713552
7913	0.69664903	0.2611620246
7914	0.69695633	0.2611519497
7915	0.69695633	0.2611423541
7916	0.69695633	0.2611368215
7917	0.69695633	0.2611326419
7918	0.69695633	0.2611253395
7919	0.69695633	0.2611211817
7920	0.69695633	0.2611198566
7921	0.69695633	0.2611130072
7922	0.69695633	0.2611075391
7923	0.69695633	0.2610994112
7924	0.69695633	0.2610938732
7925	0.69664903	0.2610828973
7926	0.69664903	0.2610725537
7927	0.69664903	0.2610689631
7928	0.69664903	0.2610671751
7929	0.69664903	0.2610569145
7930	0.69664903	0.2610528249
7931	0.69664903	0.2610492742
7932	0.6977973568	0.2610382373
7933	0.6975308642	0.2610234698
7934	0.6975308642	0.2610171052
7935	0.6975308642	0.2610054719
7936	0.6975308642	0.2609957853
7937	0.6975308642	0.2609787581
7938	0.6975308642	0.2609739467
7939	0.6975308642	0.2609725191
7940	0.6975308642	0.2609666872
7941	0.6975308642	0.2609546037
7942	0.6975308642	0.2609308229
7943	0.6975308642	0.2609290657
7944	0.6975308642	0.2609245727
7945	0.6975308642	0.2609092067
7946	0.69695633	0.2608973047
7947	0.69695633	0.2608941598
7948	0.69695633	0.260886883
7949	0.69695633	0.2608776429
7950	0.69695633	0.2608634686
7951	0.6975308642	0.2608534378
7952	0.6975308642	0.2608449123
7953	0.698104892	0.2608339365
7954	0.698104892	0.2608281241
7955	0.698104892	0.260820986
7956	0.698104892	0.2608146701
7957	0.698104892	0.2608004303
7958	0.698104892	0.2607847541
7959	0.698104892	0.2607836571
7960	0.698104892	0.2607727979
7961	0.698104892	0.2607623613
7962	0.698104892	0.2607512909
7963	0.698104892	0.2607423655
7964	0.698104892	0.2607396222
7965	0.698104892	0.2607323582
7966	0.698104892	0.2607222851
7967	0.698104892	0.2607145463
7968	0.698104892	0.260706162
7969	0.6986784141	0.260691578
7970	0.6986784141	0.2606870061
7971	0.6986784141	0.2606720198
7972	0.6986784141	0.2606639556
7973	0.6986784141	0.2606517721
7974	0.6986784141	0.2606468969
7975	0.6986784141	0.2606455868
7976	0.6986784141	0.2606355703
7977	0.6986784141	0.260630931
7978	0.6986784141	0.260629822
7979	0.6986784141	0.2606226405
7980	0.6986784141	0.2606106838
7981	0.698104892	0.26060025
7982	0.698104892	0.2605885047
7983	0.698104892	0.2605771462
7984	0.698104892	0.2605726135
7985	0.6986784141	0.2605590619
7986	0.6986784141	0.2605518245
7987	0.6986784141	0.260549968
7988	0.6986784141	0.2605430189
7989	0.6986784141	0.2605365412
7990	0.6986784141	0.2605325383
7991	0.6986784141	0.2605229822
7992	0.6986784141	0.2605174628
7993	0.6986784141	0.2605073118
7994	0.6986784141	0.2604981454
7995	0.6986784141	0.2604899717
7996	0.6986784141	0.2604893753
7997	0.698104892	0.260478501
7998	0.698104892	0.2604713403
7999	0.698104892	0.2604595814
8000	0.698104892	0.260444658
8001	0.6986784141	0.2604277946
8002	0.6986784141	0.2604148198
8003	0.698104892	0.2604078323
8004	0.698104892	0.2604036881
8005	0.698104892	0.2603928515
8006	0.698104892	0.2603827524
8007	0.698104892	0.2603813668
8008	0.698104892	0.2603610486
8009	0.698104892	0.260350288
8010	0.6986784141	0.260341674
8011	0.6986784141	0.2603265073
8012	0.698104892	0.2603215729
8013	0.698104892	0.2603123639
8014	0.698104892	0.2603050217
8015	0.698104892	0.2602912404
8016	0.698104892	0.2602809973
8017	0.698104892	0.2602740591
8018	0.698104892	0.2602647144
8019	0.698104892	0.2602501985
8020	0.698104892	0.2602413292
8021	0.698104892	0.2602310446
8022	0.698104892	0.2602214108
8023	0.698104892	0.2602120358
8024	0.698104892	0.2602046651
8025	0.6986784141	0.2601926239
8026	0.6986784141	0.2601783713
8027	0.6986784141	0.2601714991
8028	0.6986784141	0.2601560775
8029	0.6986784141	0.2601520962
8030	0.6986784141	0.2601419431
8031	0.6989863376	0.2601298388
8032	0.6989863376	0.2601201041
8033	0.6989863376	0.2601128979
8034	0.6989863376	0.2601025803
8035	0.6989863376	0.260089534
8036	0.6986784141	0.2600803226
8037	0.6989863376	0.2600738767
8038	0.6989863376	0.2600631816
8039	0.6989863376	0.2600542952
8040	0.6989863376	0.2600418882
8041	0.6989863376	0.2600286102
8042	0.6989863376	0.2600163282
8043	0.6989863376	0.2600150468
8044	0.6989863376	0.2600083299
8045	0.6989863376	0.2600052328
8046	0.6989863376	0.2599969825
8047	0.6989863376	0.2599904059
8048	0.6989863376	0.2599808728
8049	0.6989863376	0.2599690268
8050	0.6989863376	0.2599678005
8051	0.6986784141	0.2599541517
8052	0.6989863376	0.2599488606
8053	0.6986784141	0.2599412126
8054	0.6986784141	0.2599385126
8055	0.6989863376	0.2599238994
8056	0.6989863376	0.2599145464
8057	0.6989863376	0.259899126
8058	0.6989863376	0.2598978946
8059	0.6989863376	0.2598953767
8060	0.6989863376	0.2598868727
8061	0.6986784141	0.2598828367
8062	0.6986784141	0.259874843
8063	0.6986784141	0.2598673038
8064	0.6986784141	0.259861038
8065	0.6989863376	0.259849418
